product_id,product_name,product_image,product_price,shop_link,shop_name,shop_logo,review_score,review_score_count,company_name,amd_cpu_category,cpu_socket,cpu_gen,intel_cpu_category,cpu_tdp,cpu_maximum_clock
12625265,AMD 라이젠5-4세대 5600X (버미어) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/265/625/img/12625265_1.jpg?shrink=330:330&_v=20220623161504,216730,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12625265&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724965145&package=0&setpc=0&r=16678519037428,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,3757,AMD ( 제조사 웹사이트 바로가기),라이젠5-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.6GHz
12621851,AMD 라이젠5-4세대 5600X (버미어) (정품),https://img.danawa.com/prod_img/500000/851/621/img/12621851_1.jpg?shrink=330:330&_v=20220607144645,206960,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12621851&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6809737863&package=0&setpc=0&r=16678518991037,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,138,AMD ( 제조사 웹사이트 바로가기),라이젠5-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.6GHz
4148314,인텔 펜티엄 E5200 (울프데일) (중고),https://img.danawa.com/prod_img/500000/314/148/img/4148314_1.jpg?shrink=330:330&_v=20181115121415,1410,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=4148314&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=1560979292&package=0&setpc=0&r=16678538029379,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,7,인텔 펜티엄,,인텔(소켓775),,인텔(펜티엄),65W,
12487424,인텔 코어i3-10세대 10100F (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/424/487/img/12487424_1.jpg?shrink=330:330&_v=20210118161355,102700,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=12487424&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4725594358&package=0&setpc=0&r=16678532326231,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,335,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i3-10세대,65W,4.3GHz
12622091,AMD 라이젠9-4세대 5900X (버미어) (정품),https://img.danawa.com/prod_img/500000/091/622/img/12622091_1.jpg?shrink=330:330&_v=20220801164447,475900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12622091&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=13672023582&package=0&setpc=0&r=16678520146978,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,392,AMD ( 제조사 웹사이트 바로가기),라이젠9-4세대,AMD(소켓AM4),4세대(Zen3),,105W,4.8GHz
14927675,AMD 라이젠5-4세대 5600G (세잔) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/675/927/img/14927675_1.jpg?shrink=330:330&_v=20220808090643,194890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=14927675&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724910310&package=0&setpc=0&r=16678519589361,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,576,AMD ( 제조사 웹사이트 바로가기),라이젠5-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.4GHz
12621953,AMD 라이젠7-4세대 5800X (버미어) (정품),https://img.danawa.com/prod_img/500000/953/621/img/12621953_1.jpg?shrink=330:330&_v=20220706171030,460380,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12621953&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3149992138&package=0&setpc=0&r=16678519823068,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,123,AMD ( 제조사 웹사이트 바로가기),라이젠7-4세대,AMD(소켓AM4),4세대(Zen3),,105W,4.7GHz
12836186,AMD 라이젠7-4세대 5800X (버미어) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/186/836/img/12836186_1.jpg?shrink=330:330&_v=20220706171030,362950,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12836186&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=12073951534&package=0&setpc=0&r=16678519868310,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,1665,AMD ( 제조사 웹사이트 바로가기),라이젠7-4세대,AMD(소켓AM4),4세대(Zen3),,105W,4.7GHz
16101179,인텔 코어i3-12세대 12100F (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/179/101/img/16101179_1.jpg?shrink=330:330&_v=20220119172656,144830,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16101179&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724306088&package=0&setpc=0&r=16678520383475,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,160,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i3-12세대,60~89W,4.3GHz
10861092,AMD 라이젠5-3세대 3600 (마티스) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/092/861/img/10861092_1.jpg?shrink=330:330&_v=20201218162147,181520,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=10861092&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3883638693&package=0&setpc=0&r=16678524186693,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,871,AMD ( 제조사 웹사이트 바로가기),라이젠5-3세대,AMD(소켓AM4),3세대(Zen2),,65W,4.2GHz
11876521,AMD 라이젠7 PRO 4750G (르누아르) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/521/876/img/11876521_1.jpg?shrink=330:330&_v=20210818173723,289990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=11876521&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724892033&package=0&setpc=0&r=16678527543438,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,52,AMD ( 제조사 웹사이트 바로가기),라이젠7 PRO,AMD(소켓AM4),3세대(Zen2),,65W,4.4GHz
11876443,AMD 라이젠5 PRO 4650G (르누아르) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/443/876/img/11876443_1.jpg?shrink=330:330&_v=20220224155534,218710,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=11876443&cmpnyc=TT5316&safe_trade=4&fee_type=N&link_pcode=6902950853&package=0&setpc=0&r=16678522012886,주식회사 에스다컴퓨터,,4.8,562,AMD ( 제조사 웹사이트 바로가기),라이젠5 PRO,AMD(소켓AM4),3세대(Zen2),,65W,4.2GHz
11489973,인텔 코어i5-10세대 10400F (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/973/489/img/11489973_1.jpg?shrink=330:330&_v=20200611150507,174990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11489973&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4325128185&package=0&setpc=0&r=16678522959098,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,809,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,65W,4.3GHz
16741211,AMD 라이젠5-4세대 5600 (버미어) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/211/741/img/16741211_1.jpg?shrink=330:330&_v=20220530142319,175990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=16741211&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724392050&package=0&setpc=0&r=16678518935085,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,539,AMD ( 제조사 웹사이트 바로가기),라이젠5-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.4GHz
12622319,AMD 라이젠9-4세대 5950X (버미어) (정품),https://img.danawa.com/prod_img/500000/319/622/img/12622319_1.jpg?shrink=330:330&_v=20221004171552,696890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12622319&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4947657533&package=0&setpc=0&r=16678521037571,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,363,AMD ( 제조사 웹사이트 바로가기),라이젠9-4세대,AMD(소켓AM4),4세대(Zen3),,105W,4.9GHz
11308551,인텔 코어i5-10세대 10400 (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/551/308/img/11308551_1.jpg?shrink=330:330&_v=20210917090403,264540,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11308551&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2865141485&package=0&setpc=0&r=16678522636967,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,1300,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-10세대,65W,4.3GHz
16101353,인텔 코어i5-12세대 12400F (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/353/101/img/16101353_1.jpg?shrink=330:330&_v=20220825172644,248530,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16101353&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724320290&package=0&setpc=0&r=16678519296311,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,668,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i5-12세대,65~117W,4.4GHz
13619846,인텔 코어i5-11세대 11400 (로켓레이크S) (정품),https://img.danawa.com/prod_img/500000/846/619/img/13619846_1.jpg?shrink=330:330&_v=20211220170632,285990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13619846&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3560988624&package=0&setpc=0&r=16678524902204,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,460,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-11세대,65W,4.4GHz
11876290,AMD 라이젠3 PRO 4350G (르누아르) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/290/876/img/11876290_1.jpg?shrink=330:330&_v=20210818173732,149700,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=11876290&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565676921&package=0&setpc=0&r=16678524306532,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,355,AMD ( 제조사 웹사이트 바로가기),라이젠3 PRO,AMD(소켓AM4),3세대(Zen2),,65W,4.0GHz
9968202,AMD 애슬론 3000G (레이븐 릿지) (정품),https://img.danawa.com/prod_img/500000/202/968/img/9968202_1.jpg?shrink=330:330&_v=20220615165750,94800,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=9968202&cmpnyc=TJ918&safe_trade=4&fee_type=T&link_pcode=S5722332&package=0&setpc=0&r=16678533972033,전자랜드 프라이스킹,https://img.danawa.com/cmpny_info/images/TJ918_logo.gif,4.7,132,AMD ( 제조사 웹사이트 바로가기),애슬론 APU,AMD(소켓AM4),1세대(Zen),,35W,
4144594,인텔 코어2쿼드 Q6600 (켄츠필드) (중고),https://img.danawa.com/prod_img/500000/594/144/img/4144594_1.jpg?shrink=330:330&_v=20181120175112,3730,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=4144594&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=1997479247&package=0&setpc=0&r=16678535713747,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,48,인텔 코어2쿼드,,인텔(소켓775),,인텔(코어2쿼드),,
13753334,인텔 코어i3-10세대 10105F (코멧레이크S 리프레시) (정품),https://img.danawa.com/prod_img/500000/334/753/img/13753334_1.jpg?shrink=330:330&_v=20210512151700,103050,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753334&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4725580557&package=0&setpc=0&r=16678532132211,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,270,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i3-10세대,65W,4.4GHz
16872089,AMD 라이젠7-4세대 5800X3D (버미어) (정품),https://img.danawa.com/prod_img/500000/089/872/img/16872089_1.jpg?shrink=330:330&_v=20220427093829,536170,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=16872089&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4981735002&package=0&setpc=0&r=16678519185669,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,133,AMD ( 제조사 웹사이트 바로가기),라이젠7-4세대,AMD(소켓AM4),4세대(Zen3),,105W,4.5GHz
11405586,인텔 코어i7-10세대 10700 (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/586/405/img/11405586_1.jpg?shrink=330:330&_v=20210706093228,385100,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11405586&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4847291433&package=0&setpc=0&r=16678524374508,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,414,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,65W,4.8GHz
4147647,인텔 코어i3-2세대 2100 (샌디브릿지) (중고),https://img.danawa.com/prod_img/500000/647/147/img/4147647_1.jpg?shrink=330:330&_v=20200708150357,7100,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=4147647&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3813391116&package=0&setpc=0&r=16678534397956,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,82,인텔 코어i3-2세대,,인텔(소켓1155),,인텔(코어i3-2세대),65W,
472410,인텔 코어2듀오 E6600 (콘로) (중고),https://img.danawa.com/prod_img/large/group_944/472410_1.jpg?shrink=330:330&_v=20181115104236,3000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=472410&cmpnyc=TUB21C&safe_trade=4&fee_type=N&link_pcode=6910888752&package=0&setpc=0&r=16678540917876,인리컴,,4.7,9,인텔 코어2듀오,,인텔(소켓775),,인텔(코어2듀오),65W,
15594263,인텔 코어i5-12세대 12600K (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/263/594/img/15594263_1.jpg?shrink=330:330&_v=20220111133249,403150,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=15594263&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724226731&package=0&setpc=0&r=16678520686873,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,250,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i5-12세대,125~150W,4.9GHz
16101083,인텔 코어i3-12세대 12100 (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/083/101/img/16101083_1.jpg?shrink=330:330&_v=20220526090928,195070,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16101083&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724299236&package=0&setpc=0&r=16678520812128,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,240,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i3-12세대,60~89W,4.3GHz
13753394,인텔 코어i5-11세대 11400F (로켓레이크S) (정품),https://img.danawa.com/prod_img/500000/394/753/img/13753394_1.jpg?shrink=330:330&_v=20210330174823,213990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13753394&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3637289199&package=0&setpc=0&r=16678521803984,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,236,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i5-11세대,65W,4.4GHz
11405337,인텔 코어i3-10세대 10100 (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/337/405/img/11405337_1.jpg?shrink=330:330&_v=20200707155835,173500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11405337&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4111629803&package=0&setpc=0&r=16678523258807,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,411,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i3-10세대,65W,4.3GHz
17913311,AMD 라이젠5-5세대 7600X (라파엘) (정품),https://img.danawa.com/prod_img/500000/311/913/img/17913311_1.jpg?shrink=330:330&_v=20220927215958,441780,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=17913311&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2595071413&package=0&setpc=0&r=16678521389629,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,4,AMD ( 제조사 웹사이트 바로가기),라이젠5-5세대,AMD(소켓AM5),5세대(Zen4),,105W,5.3GHz
11305233,인텔 코어i9-10세대 10900K (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/233/305/img/11305233_1.jpg?shrink=330:330&_v=20210708151631,570800,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11305233&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4325107340&package=0&setpc=0&r=16678524645015,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,125,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i9-10세대,125W,5.3GHz
11308485,인텔 코어i7-10세대 10700K (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/485/308/img/11308485_1.jpg?shrink=330:330&_v=20210106131950,460200,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11308485&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5384655851&package=0&setpc=0&r=16678527235567,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,275,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i7-10세대,125W,5.1GHz
14927759,AMD 라이젠7-4세대 5700G (세잔) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/759/927/img/14927759_1.jpg?shrink=330:330&_v=20220808091226,306890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=14927759&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724958086&package=0&setpc=0&r=16678521231621,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,175,AMD ( 제조사 웹사이트 바로가기),라이젠7-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.6GHz
13620026,인텔 코어i9-11세대 11900K (로켓레이크S) (정품),https://img.danawa.com/prod_img/500000/026/620/img/13620026_1.jpg?shrink=330:330&_v=20210729095945,647170,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=13620026&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2083363872&package=0&setpc=0&r=16678524778114,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,72,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,코어i9-11세대,125W,5.3GHz
16741349,AMD 라이젠7-4세대 5700X (버미어) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/349/741/img/16741349_1.jpg?shrink=330:330&_v=20220919142319,308370,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=16741349&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4328889108&package=0&setpc=0&r=16678520287163,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,48,AMD ( 제조사 웹사이트 바로가기),라이젠7-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.6GHz
15594638,인텔 코어i7-12세대 12700K (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/638/594/img/15594638_1.jpg?shrink=330:330&_v=20220111160408,519480,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=15594638&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724243280&package=0&setpc=0&r=16678520013973,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,273,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i7-12세대,125~190W,5.0GHz
15594887,인텔 코어i9-12세대 12900K (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/887/594/img/15594887_1.jpg?shrink=330:330&_v=20220701135603,769860,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=15594887&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4724267808&package=0&setpc=0&r=16678522081631,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,140,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,코어i9-12세대,125~241W,5.2GHz
16100840,인텔 셀러론 G6900 (엘더레이크) (정품),https://img.danawa.com/prod_img/500000/840/100/img/16100840_1.jpg?shrink=330:330&_v=20220221110621,58600,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=16100840&cmpnyc=TJ418&safe_trade=4&fee_type=T&link_pcode=0017000801&package=0&setpc=0&r=16678523951053,롯데하이마트,https://img.danawa.com/cmpny_info/images/TJ418_logo.gif,4.1,11,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1700),,셀러론,46W,
15137684,AMD 라이젠5-4세대 5600X (버미어) (멀티팩(프리즘팩)),https://img.danawa.com/prod_img/500000/684/137/img/15137684_1.jpg?shrink=330:330&_v=20220607144645,267600,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=15137684&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5026017454&package=0&setpc=0&r=16678519087773,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,149,AMD ( 제조사 웹사이트 바로가기),라이젠5-4세대,AMD(소켓AM4),4세대(Zen3),,65W,4.6GHz
11405214,인텔 펜티엄 골드 G6400 (코멧레이크S) (정품),https://img.danawa.com/prod_img/500000/214/405/img/11405214_1.jpg?shrink=330:330&_v=20210916175945,92900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=959&cate4=0&pcode=11405214&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11405214&package=0&setpc=0&r=16678523663798,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.9,233,인텔 ( 제조사 웹사이트 바로가기),,인텔(소켓1200),,펜티엄 골드,58W,
12625094,AMD 라이젠3-3세대 3300X (마티스) (멀티팩(정품)),https://img.danawa.com/prod_img/500000/094/625/img/12625094_1.jpg?shrink=330:330&_v=20221004171841,489000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=873&cate3=960&cate4=0&pcode=12625094&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1702696078&package=0&setpc=0&r=16678532938135,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,215,AMD 라이젠3-3세대,라이젠3-3세대,AMD(소켓AM4),3세대(Zen2),,65W,4.3GHz
